filename,mmol/g_working_capacity,selectivity
DB5-hypotheticalMOF_36799_0_0_2_16_11_12,2.4446,76.38655
DB5-hypotheticalMOF_5047457_1_0_1_19_13_0,0.358323,4.68079
DB0-m3_o24_o28_f0_pcu.sym.44,0.60459,25.04907
DB0-m3_o7_o24_f0_pcu.sym.23,0.292073,3.929415
DB0-m2_o11_o24_f0_pcu.sym.23,0.227557,5.94631
DB0-m3_o11_o23_f0_pcu.sym.46,1.026718,58.974065
DB7-ddmof_22271,0.191901,4.425945
DB12-YUKKAR_clean,2.836764,142.228855
DB0-m3_o1_o21_f0_pcu.sym.109,0.384185,6.262865
DB0-m2_o11_o11_f0_pcu.sym.21,0.282449,4.479865
DB5-hypotheticalMOF_3002128_0_0_2_34_34_9,0.186665,2.325045
DB0-m2_o12_o28_f0_pcu.sym.25,0.465518,17.05451
DB12-PUGFOO_clean,1.959922,275.544075
DB0-m3_o12_o23_f0_pcu.sym.116,0.85558,58.70033
DB12-JUYROM_freeONLY,2.263791,93.23323
DB14-guknik_P1_H,0.449292,37.15982
DB0-m2_o24_o25_f0_pcu.sym.135,1.511061,70.426625
DB0-m2_o14_o17_f0_pcu.sym.61,1.446555,63.29418
DB0-m3_o22_o23_f0_pcu,0.254074,5.337125
DB1-Zn2O8N2-irmof16_A-pmof1_A_No26,0.318277,4.699405
DB12-ZEBMAW_clean,3.495818,93.59597
DB0-m3_o96_o12_f0_fsc.sym.2,1.025421,23.174075
DB7-ddmof_3509,0.349631,7.72399
DB1-Zn2O8N2-TED-irmof14_No1,0.506935,9.53756
DB0-m3_o11_o21_f0_pcu.sym.15,0.197772,1.682835
DB12-SERJOP_clean,1.510961,66.58338
DB12-ic800131r-file003_clean,0.239281,2.722145
DB12-VIRVEY_clean,0.937511,46.90484
DB12-QIFLEY_clean,2.331138,143.358975
DB7-ddmof_19530,0.320307,2.60314
DB0-m2_o16_o21_f0_pcu.sym.5,0.525245,13.982825
DB7-ddmof_21286,0.400404,16.13329
DB5-hypotheticalMOF_5049591_1_0_1_23_10_5,1.064001,30.05722
DB12-KONYOB_clean,0.430236,31.152505
DB0-m2_o13_o17_f0_pcu.sym.23,0.282677,4.668885
DB12-WALCET_freeONLY,1.691889,184.29032
DB7-ddmof_21549,0.307999,7.717495
DB0-m3_o24_o51_f0_fsc.sym.6,0.776965,27.05426
DB0-m3_o2_o25_f0_pcu.sym.117,0.318036,2.69428
DB12-IKUTOZ_clean,2.489055,139.00422
DB15-qzd_N29_E223_opt,0.126588,0.86673
DB5-hypotheticalMOF_27175_0_0_1_22_5_4,2.601324,175.0417
DB0-m2_o16_o18_f0_pcu.sym.66,1.529409,56.067525
DB1-Cu2O8N2-ADC_A-irmof20_A_No679,0.347924,7.40806
DB0-m3_o14_o25_f0_pcu,0.45947,7.761095
DB12-ULUPUM01_clean,1.268136,62.9062
DB5-hypotheticalMOF_1001139_0_0_3_10_26_9,1.87534,114.58158
DB5-hypotheticalMOF_35806_0_0_2_14_24_14,1.111104,32.44836
DB12-HUYJUG_clean,2.289454,85.35281
DB5-hypotheticalMOF_5047847_1_0_1_19_16_6,0.41988,5.468675
DB12-ic403134c_si_002_clean,2.405454,186.566565
DB12-QOZGAP_freeONLY,2.897072,172.38176
DB12-WUHJIT_clean,2.704786,59.488105
DB1-Cu2O8N2-irmof16_A-pmof1_A_No26,0.340938,7.15917
DB0-m2_o10_o50_f0_fsc,1.96789,73.166725
DB0-m3_o44_o4_f0_fsc.sym.11,1.035278,40.474805
DB5-hypotheticalMOF_21793_3_1_1_11_21_4,1.40693,68.107405
DB15-sxc_N65_E219_opt,2.107609,26.76671
DB0-m2_o8_o12_f0_pcu.sym.124,0.59923,14.81922
DB12-ALIXUP_clean,0.184065,8.384305
DB0-m23_o1_o25_f0_pcu,1.417382,54.802985
DB0-m3_o2_o22_f0_pcu.sym.23,0.183368,2.11718
DB0-m3_o146_o15_f0_fsc.sym.17,2.275655,126.62631
DB12-SOXDAM_freeONLY,0.673591,152.91209
DB5-hypotheticalMOF_5001443_2_2_0_12_1_6,0.016223,0.736975
DB5-hypotheticalMOF_5073972_0_0_2_23_2_14,1.15399,37.306265
DB12-POCPAZ_clean,2.339554,116.2649
DB0-m2_o8_o22_f0_pcu.sym.24,0.115263,1.858225
DB0-m2_o11_o19_f0_pcu.sym.5,0.254453,4.74227
DB0-m9_o2_o23_f0_sra.sym.32,0.77843,75.21898
DB0-m23_o27_o151_f0_pcu,0.319738,6.266575
DB0-m3_o10_o11_f0_pcu.sym.78,0.622282,46.618565
DB12-SOJKOT02_clean,0.075055,1.59135
DB12-LAZLEF_clean,1.130161,148.761115
DB12-SADLEQ_clean,2.101855,62.043545
DB12-TUYNEI_clean,2.381877,173.397185
DB0-m23_o7_o153_f0_pcu,0.577343,11.25102
DB0-m2_o22_o25_f0_pcu.sym.121,0.862113,32.29578
DB12-PUGHUW_clean,1.306644,354.28091
DB6-cuf_6620,0.826522,22.805665
DB12-ACIBIY_clean,0.330909,30.764625
DB0-m18_o11_o140_f0_fsc,0.817634,19.72872
DB15-kag_N123_E38_opt,0.811542,7.148625
DB15-qtz-x_N65_E8_opt,1.921991,24.025225
DB0-m3_o14_o26_f0_pcu.sym.51,0.859409,43.69758
DB15-sxc_N65_E67_opt,2.254561,40.245725
DB12-PULHOT_clean,1.368885,158.22532
DB7-ddmof_7022,0.133501,1.37503
DB0-m3_o12_o18_f0_pcu.sym.51,0.985222,28.019195
DB5-hypotheticalMOF_5047179_1_0_1_19_10_4,0.505,9.09021
DB12-SEWCED_freeONLY,0.644347,55.84797
DB12-ZAQWEW_clean,2.90882,186.53119
DB0-m3_o17_o17_f0_pcu.sym.14,0.554963,14.59169
DB7-ddmof_22565,0.176638,3.14145
DB0-m3_o153_o13_f0_fsc.sym.28,1.952794,82.93444
DB0-m2_o11_o29_f0_pcu.sym.80,0.879498,17.328705
DB12-BIQVII_freeONLY,0.53916,98.64813
DB0-m2_o10_o13_f0_pcu.sym.24,1.871821,104.51703
DB0-m3_o99_o22_f0_fsc.sym.14,1.312936,148.89705
DB0-m2_o14_o25_f0_pcu.sym.106,0.858045,32.38345
DB12-ALUKIC_freeONLY,0.885537,17.049585
DB0-m9_o1_o11_f0_sra.sym.60,0.615277,49.638
DB0-m3_o16_o84_f0_fsc,4.295887,176.24524
DB12-XALCET_clean,1.496235,76.978235
DB0-m2_o7_o17_f0_pcu.sym.7,0.19044,3.71722
DB0-m3_o12_o16_f0_pcu.sym.8,0.541782,18.567645
DB12-NEYYUN_clean,4.483412,194.00814
DB0-m2_o12_o25_f0_pcu.sym.86,0.341392,8.480545
DB7-ddmof_16914,0.137029,1.355325
DB5-hypotheticalMOF_5061730_1_0_2_18_25_14,0.239848,2.60484
DB13-nbo-Syn034345,0.287062,1.68352
DB0-m2_o24_o29_f0_nbo.sym.54,0.138704,2.345485
DB0-m3_o22_o25_f0_pcu.sym.133,0.435412,8.838325
DB0-m2_o16_o16_f0_pcu.sym.49,1.539886,68.78897
DB0-m3_o96_o22_f0_fsc.sym.86,2.277914,77.758705
DB15-kag_N65_E26_opt,0.699965,5.98112
DB12-WOWMAY_clean,0.095154,2.223655
DB12-RUFZID_clean,0.726528,34.725595
DB7-ddmof_4273,0.092343,1.251235
DB0-m2_o10_o21_f0_pcu.sym.4,0.22018,3.474175
DB0-m3_o146_o158_f0_fsc.sym.27,0.700635,30.1814
DB0-m2_o13_o22_f0_pcu.sym.132,1.243357,57.026665
DB6-cuf_8592,0.355676,3.690555
DB0-m3_o96_o12_f0_fsc.sym.26,1.560247,54.700415
DB12-AVIHIY_clean,1.785977,56.641205
DB0-m3_o90_o22_f0_fsc.sym.49,1.72335,98.054315
DB5-hypotheticalMOF_5082658_0_0_2_29_8_0,0.730212,13.28707
DB12-RESWOC_freeONLY,0.483302,148.057435
DB0-m23_o13_o28_f0_pcu,0.711857,25.971705
DB7-ddmof_23132,0.125286,2.02349
DB7-ddmof_23715,0.324196,6.9672
DB12-acs.inorgchem.6b00894_ic6b00894_si_002_freeONLY,3.053161,265.92982
DB0-m2_o12_o20_f0_pcu.sym.24,0.149402,2.00441
DB0-m3_o4_o20_f0_pcu.sym.24,0.174082,2.77872
DB12-QIQTAN_freeONLY,1.660263,190.97837
DB12-DOQHAT_clean,0.306057,7.38169
DB5-hypotheticalMOF_34008_0_0_2_13_10_14,2.616919,134.67612
DB5-hypotheticalMOF_5071796_0_0_2_19_25_14,0.497799,8.42988
DB12-ELILIV_clean,1.120035,170.9694
DB0-m2_o10_o26_f0_pcu.sym.9,1.133009,43.712945
DB12-NUBPIL_clean,0.449408,6.075445
DB0-m2_o4_o10_f0_pcu,1.049379,49.46231
DB7-ddmof_15678,0.212472,1.17415
DB5-hypotheticalMOF_5037916_1_1_1_18_14_5,2.35085,182.564525
DB0-m3_o1500_o13_f0_fsc.sym.64,1.082669,42.77731
DB5-hypotheticalMOF_20634_0_0_1_10_9_14,3.370043,230.11913
DB13-dia-Syn020917,0.733891,7.20636
DB0-m3_o96_o11_f0_fsc.sym.31,2.10135,66.375835
DB1-Cu2O8N2-ADC_A-DPAC_A_No1409,2.435665,53.62137
DB0-m3_o13_o24_f0_pcu.sym.40,1.221824,48.614115
DB0-m3_o12_o23_f0_pcu.sym.156,0.56707,29.35392
DB5-hypotheticalMOF_5076810_0_0_2_27_11_12,1.195216,41.92965
DB0-m2_o16_o24_f0_pcu.sym.21,1.014381,43.39709
DB12-LAGWEX_clean_h,2.392204,129.351315
DB0-m3_o520_o21_f0_fsc.sym.27,0.299627,3.578795
DB0-m3_o11_o20_f0_pcu.sym.11,0.271657,4.29947
DB0-m3_o153_o22_f0_fsc.sym.57,2.075393,123.831735
DB0-m2_o11_o20_f0_pcu.sym.85,0.161276,2.950405
DB12-CIGYAU_freeONLY,0.125867,5.30477
DB0-m2_o8_o24_f0_pcu.sym.91,0.257078,3.570805
DB0-m2_o10_o19_f0_pcu.sym.36,2.302493,196.993515
DB0-m2_o10_o23_f0_pcu.sym.101,1.204145,55.47301
DB0-m3_o7_o23_f0_pcu.sym.92,0.343813,3.46967
DB0-m3_o7_o24_f0_pcu.sym.63,0.41677,7.516855
DB7-ddmof_16614,0.223369,5.378505
DB6-cuf_7785,0.231078,2.11366
DB0-m2_o1_o19_f0_pcu.sym.14,0.61824,22.32911
DB5-hypotheticalMOF_30766_1_0_2_1_2_4,0.993965,57.288725
DB0-m3_o25_o81_f0_fsc.sym.52,1.834305,71.406985
DB0-m3_o18_o19_f0_pcu.sym.69,0.611735,13.213165
DB0-m2_o18_o26_f0_pcu.sym.76,0.877914,16.5649
DB12-ULOGIL_clean,0.662593,53.33463
DB5-hypotheticalMOF_5057106_0_0_1_29_24_8,0.28082,2.866105
DB12-POTREX_clean,0.582574,14.306
DB5-hypotheticalMOF_5066802_0_0_2_8_10_7,2.878116,130.510145
DB12-MIHLIZ_freeONLY,1.132865,183.882355
DB5-hypotheticalMOF_31754_0_0_2_10_1_12,2.694696,379.4118
DB5-hypotheticalMOF_5064705_2_1_2_15_10_6,0.860571,35.497575
DB7-ddmof_6586,0.18571,1.956675
DB12-TUTZUD_clean,0.295808,4.843045
DB0-m3_o11_o29_f0_pcu.sym.94,0.528151,9.39301
DB12-GIHPEU_clean,2.145462,155.568095
DB0-m3_o16_o28_f0_pcu.sym.9,0.617075,14.02237
DB0-m2_o3_o10_f0_pcu.sym.26,0.467532,7.6996
DB1-Zn2O8N2-AZO_A-irmof10_A_No145,0.261796,4.297475
DB12-QEBGEL_freeONLY,2.889267,140.16233
DB12-MIGVON_clean,1.652777,195.24953
DB0-m2_o18_o22_f0_pcu.sym.90,1.044563,32.12218
DB12-HOXGEH_clean,0.66925,134.29789
DB1-Zn2O8N2-AZO_A-BDC_A_No487,2.918968,77.385985
DB12-GUNZIA_clean,2.26991,171.855055
DB0-m3_o12_o13_f0_pcu.sym.109,1.23784,57.928225
DB12-PIJJOI_clean,2.251012,207.432165
DB0-m3_o12_o26_f0_pcu.sym.85,0.384176,7.61514
DB0-m2_o26_o26_f0_pcu.sym.53,0.189782,3.16139
DB12-XOVYUD_freeONLY,0.196719,39.419115
DB0-m3_o13_o21_f0_pcu.sym.100,0.587849,12.560315
DB0-m3_o24_etb-e,1.48435,71.938115
DB15-qtz_N76_E51_opt,0.093098,1.012555
DB5-hypotheticalMOF_19779_0_0_1_4_2_5,2.882889,330.600335
DB12-c5dt02374b_c5dt02374b2_freeONLY,1.014475,286.959195
DB0-m2_o12_o18_f0_pcu.sym.45,1.096014,46.811205
DB15-sxb_N123_E199_opt,2.104908,41.64706
DB0-m3_o24_o149_f0_fsc.sym.27,1.053598,86.068545
DB0-m3_o8_o25_f0_pcu.sym.35,0.315562,5.296925
DB0-m2_o7_o14_f0_pcu.sym.23,0.180035,7.18253
DB0-m3_o12_o29_f0_pcu.sym.35,0.680403,12.30217
DB12-QOPZIF_clean,2.409218,132.162895
DB12-OQANIE_clean,2.119204,133.686745
DB15-sxb_N65_E70_opt,1.859394,36.932195
DB12-NOHSUA_clean,1.817962,78.52472
DB0-m3_o3_o11_f0_pcu.sym.99,0.701552,24.737305
DB0-m2_o11_o11_f0_pcu.sym.113,0.77798,34.374015
DB12-SAQSOU_clean,0.736143,64.7023
DB1-Zn2O8N2-irmof20_A-TED_A_No16,0.323974,8.64227
DB12-IQIPAZ_clean,0.527471,68.74545
DB12-FAZPED_clean,0.985685,102.223545
DB5-hypotheticalMOF_5014728_0_0_0_3_10_8,0.222662,2.652475
DB0-m3_o24_o520_f0_fsc.sym.16,1.211434,50.37394
DB0-m3_o11_o13_f0_pcu.sym.26,0.288434,6.198485
DB14-ezucos_P1_H,1.694467,117.412485
DB5-hypotheticalMOF_5010732_2_2_0_8_12_4,0.93008,127.94312
DB0-m3_o24_o28_f0_pcu.sym.84,0.651987,31.146395
DB0-m2_o10_o28_f0_pcu.sym.52,4.22529,245.885465
DB5-hypotheticalMOF_5052088_0_0_1_11_11_4,0.642908,19.783925
DB0-m3_o43_o22_f0_fsc.sym.24,0.985167,48.34533
DB5-hypotheticalMOF_5069999_0_0_2_1_1_6,1.012976,74.6251
DB12-LAGNIS_clean,2.694441,270.711855
DB5-hypotheticalMOF_5066695_0_0_2_8_24_10,0.909876,25.67212
DB0-m23_o10_o153_f0_pcu,2.019233,165.80581
DB14-yorkog_P1_H,1.613013,121.23763
DB0-m3_o8_o16_f0_pcu.sym.82,0.522848,8.640995
DB0-m3_o13_o23_f0_pcu.sym.31,0.390308,7.99963
DB12-QAMVEH01_clean,3.649238,150.8067
DB0-m3_o8_o24_f0_pcu.sym.71,0.27432,4.88399
DB0-m3_o14_o20_f0_pcu.sym.64,1.50187,59.75187
DB0-m3_o11_o20_f0_pcu.sym.91,0.207437,3.880355
DB12-ZEDZAL01_clean,3.752963,201.966075
DB0-m24_o20_o20_sra,0.309211,10.79238
DB0-m3_o16_o24_f0_pcu.sym.35,1.719549,66.541465
DB12-AHOJUC_clean,0.115718,6.17604
DB0-m2_o22_o23_f0_pcu.sym.12,0.633394,19.113935
DB12-NIGFUF_clean,3.86147,164.643375
DB0-m3_o7_o16_f0_pcu.sym.10,0.359685,4.13065
DB12-VAPFUP_clean,0.680172,199.866705
DB0-m2_o11_o28_f0_pcu.sym.3,0.592103,13.961925
DB0-m3_o12_o16_f0_pcu.sym.25,0.718413,30.26329
DB12-UKAQAZ_clean,2.194256,110.83595
DB12-PEKDAM_clean,2.644794,68.49787
DB5-hypotheticalMOF_5041920_0_0_1_8_13_8,1.387597,61.964645
DB6-cuf_6406,0.204299,2.11189
DB1-Cu2O8N2-irmof6_A-TED_A_No2,1.081752,61.58385
DB12-CAMROA_clean,2.873203,148.96646
DB12-QISVEU_clean,1.997446,139.437075
DB0-m3_o11_o19_f0_pcu.sym.34,0.614386,28.20625
DB12-UMESOW_clean,2.025688,94.37055
DB0-m15_o22_o92_f0_fsc,1.130637,32.9914
DB0-m3_o2_o14_f0_pcu.sym.6,0.369756,4.988845
DB5-hypotheticalMOF_5041413_1_0_1_8_2_6,1.335952,99.531695
DB12-CAYKEU_clean,0.09927,52.77056
DB12-YAWKOX_clean,0.787785,136.746515
DB0-m3_o3_o27_f0_pcu.sym.17,0.131438,1.948795
DB0-m2_o14_o18_f0_pcu.sym.8,1.354745,55.75842
DB5-hypotheticalMOF_5005445_1_0_0_18_16_8,0.236926,3.072635
DB0-m3_o12_o23_f0_pcu.sym.27,0.324692,6.362085
DB12-WEBQOL_clean,0.276796,15.45295
DB0-m2_o18_o25_f0_pcu.sym.2,0.553155,6.40068
DB0-m3_o530_o22_f0_fsc.sym.14,2.593374,117.2055
DB12-ic402058f_si_003_clean,2.278584,202.081905
DB0-m2_o16_o22_f0_pcu.sym.107,1.209969,49.22781
DB15-kag_N123_E151_opt,1.375839,21.243705
DB0-m3_o24_o148_f0_fsc.sym.23,1.450937,96.371435
DB12-CAXPIC_freeONLY,0.087649,3.109065
DB12-DEWQUS_clean,2.605637,166.432785
DB12-ic300665a_si_002_freeONLY,1.944021,120.332495
DB0-m2_o7_o16_f0_pcu.sym.30,0.195665,3.329485
DB12-HOXSUK_freeONLY,2.260756,160.291215
DB0-m3_o1480_o155_f0_fsc.sym.15,2.564404,106.650515
DB0-m2_o12_o19_f0_pcu.sym.3,0.182071,2.74339
DB15-pcu_N139_E113_opt,1.125189,31.69814
DB5-hypotheticalMOF_1002160_0_0_3_0_10_6,2.320613,200.99997
DB12-UJAQAY_clean,1.698232,87.467505
DB12-COWMAD_clean,2.908748,59.643315
DB0-m3_o22_o27_f0_pcu.sym.20,0.465805,23.04014
DB12-ZARPUF_clean,1.525647,93.48413
DB7-ddmof_6292,0.259513,14.715635
DB12-SOZGIZ_clean,1.88956,231.77719
DB0-m2_o12_o12_f0_pcu.sym.17,0.19673,9.27425
DB5-hypotheticalMOF_5045542_2_1_1_3_12_0,0.313941,13.50442
DB0-m3_o8_o10_f0_pcu.sym.102,0.629724,24.174045
DB7-ddmof_21148,0.510501,18.38872
DB12-MURTUO_clean,1.023842,46.9764
DB12-GOSRIP_freeONLY,0.523747,75.963615
DB5-hypotheticalMOF_5078118_1_0_2_27_3_6,0.242747,3.663655
DB0-m3_o10_o11_f0_pcu.sym.23,0.321772,7.664065
DB12-YURKIG_clean,2.272935,93.65437
DB1-Zn2O8N2-ADC_A-irmof7_A_No346,1.123109,22.965065
DB12-GASSEB_clean,3.403394,117.8885
DB0-m2_o28_o28_f0_pcu.sym.63,0.370806,3.13287
DB12-UMEXUF01_clean,2.616231,213.79824
DB15-sxb_N65_E66_opt,2.818308,38.110325
DB5-hypotheticalMOF_5033904_0_0_1_12_26_8,0.226257,4.09496
DB15-qtz-x_N65_E41_opt,0.383575,2.42299
DB6-cuf_2979,0.448713,4.82746
DB12-SIBDEO_clean,0.119779,6.615625
DB0-m3_o150_o14_f0_fsc.sym.23,1.770776,92.058105
DB0-m3_o12_o20_f0_pcu.sym.70,0.271747,4.83676
DB0-m3_o21_brl,0.162931,1.318175
DB0-m3_o7_o7_f0_pcu.sym.70,0.224836,1.902205
DB12-ESANET_clean,1.028709,113.2882
DB12-JORSEQ_clean,0.950873,176.21766
DB0-m3_o1_o21_f0_pcu.sym.112,0.606255,15.390655
DB0-m3_o1480_o1_f0_fsc.sym.15,2.207913,126.14649
DB0-m3_o16_o24_f0_pcu.sym.7,0.906617,33.028915
DB5-hypotheticalMOF_5048498_0_0_1_19_8_8,1.085826,57.700655
DB7-ddmof_22382,0.715223,15.88762
DB0-m2_o22_o22_f0_nbo.sym.96,0.18625,3.132205
DB12-VANXUD03_clean,0.166491,9.579055
DB12-VICDOC_freeONLY,2.289263,215.548545
DB15-kag_N65_E102_opt,0.861284,65.843755
DB12-KECRAL_clean,0.126055,2.299585
DB12-EMOHIZ_clean,1.443663,128.98919
DB15-cdl_N29_E110_opt,0.117548,0.908755
DB0-m2_o12_o24_f0_pcu.sym.100,1.85969,96.830495
DB12-WIJDAV_clean,2.529494,185.142025
DB0-m2_o12_o13_f0_pcu.sym.53,0.34164,6.224165
DB12-OPENIH_freeONLY,0.330175,126.33994
DB0-m3_o24_o28_f0_pcu.sym.5,1.366608,53.66664
DB15-pcu_N77_E182_unopt,2.401176,134.84878
DB0-m3_o8_o23_f0_pcu.sym.4,0.22679,2.32993
DB12-GUJVIR_clean,0.194126,168.74235
DB5-hypotheticalMOF_25459_0_0_1_14_11_6,1.425981,53.186885
DB1-Cu4Cl-BDC_B-irmof20_B_No400,0.597026,13.496275
DB0-m2_o11_o22_f0_pcu.sym.16,0.33219,8.477505
DB0-m2_o16_o17_f0_pcu.sym.56,1.450468,51.28757
DB0-m3_o520_o158_f0_fsc.sym.58,1.520149,64.217075
DB0-m3_o10_o16_f0_pcu.sym.49,2.009383,95.63178
DB0-m23_o3_o150_f0_pcu,0.419732,9.25582
DB0-m3_o90_o22_f0_fsc.sym.12,2.530576,164.589665
DB0-m3_o24_o29_f0_pcu.sym.80,0.887942,19.13307
DB0-m2_o13_o16_f0_pcu.sym.109,0.51347,9.25024
DB12-ZUMNAY_clean,0.213347,23.342125
DB13-cds-Syn023084,2.812461,118.2712
DB5-hypotheticalMOF_5075481_0_0_2_23_3_10,2.456826,120.057875
DB0-m3_o22_o26_f0_pcu.sym.64,0.652378,19.32788
DB0-m2_o24_bbi,0.147844,1.93377
DB0-m2_o8_o21_f0_pcu.sym.8,0.149367,2.11041
DB12-ECUCIP_clean,0.473338,8.80571
DB1-Zn2O8N2-TED-DPAC_No6,0.570893,8.552125
DB0-m2_o18_o23_f0_pcu.sym.5,0.438246,4.416785
DB0-m3_o13_o22_f0_pcu.sym.35,0.41259,9.327265
DB0-m3_o24_o149_f0_fsc.sym.67,2.272094,159.148015
DB12-DADNII_clean,0.296173,18.791075
DB5-hypotheticalMOF_5034829_2_0_1_12_10_4,0.219004,3.957895
DB12-NAWHOL_clean,0.58798,33.41829
DB12-COVJAA_clean,0.581728,63.378825
DB0-m23_o23_o152_f0_pcu,0.360851,6.000375
DB5-hypotheticalMOF_5058854_0_0_2_12_9_6,0.218083,4.63124
DB12-VUQKOI_clean,0.967173,77.521955
DB7-ddmof_1758,0.192201,2.512005
DB12-QADWEA_clean,1.391869,354.854245
DB0-m3_o156_o151_f0_fsc.sym.57,1.383019,61.789815
DB5-hypotheticalMOF_5042730_0_0_1_20_26_8,0.293963,4.5365
DB12-COWBEX_freeONLY,0.758942,171.82257
DB12-TUMQOJ_clean,2.187582,314.999695
DB0-m3_o22_o25_f0_pcu.sym.25,0.610795,18.813265
DB12-VOPCIO_clean,2.116672,38.43926
DB5-hypotheticalMOF_5076757_0_0_2_27_10_8,0.724271,33.180145
DB12-LUZBOY_clean,0.905657,35.13745
DB6-cuf_726,0.625045,13.976605
DB0-m9_o13_o24_f0_sra.sym.44,1.376671,77.65584
DB5-hypotheticalMOF_5048948_0_0_1_23_17_8,0.229596,2.60507
DB7-ddmof_21477,0.252066,1.037205
DB12-acs.inorgchem.6b01569_ic6b01569_si_002_freeONLY,0.454287,14.26481
DB0-m3_o16_o520_f0_fsc.sym.36,2.963345,157.607115
DB12-LUKREO_freeONLY,0.538297,207.981795
DB12-ZAZBUZ_clean,2.319984,118.668275
DB12-IXELAA_clean,0.133239,3.393115
DB12-TOLGOR_clean,2.586064,214.195325
DB12-OJAKUG_clean,0.613982,69.047625
DB0-m3_o11_o13_f0_pcu.sym.30,0.651434,22.730315
DB0-m3_o22_o26_f0_pcu.sym.32,0.362374,8.618675
DB12-ALURIJ_clean,3.065726,188.66082
DB7-ddmof_19229,0.219098,3.638095
DB0-m2_o24_o29_f0_pcu.sym.42,1.637277,61.295395
DB0-m3_o90_o22_f0_fsc.sym.44,1.823557,158.068585
DB12-PARHAS_clean,3.108145,50.69011
DB15-sml_N65_E44_opt,2.873524,39.079675
DB15-pcu_N123_E137_opt,1.433921,45.27715
DB12-GEGHAD_clean,1.165518,227.25561
DB7-ddmof_2113,0.158425,2.524475
DB0-m2_o24_o26_f0_pcu.sym.9,0.401109,9.476385
DB12-EZOBUR02_freeONLY,0.224548,23.63873
DB13-cds-Syn028646,0.199099,1.47455
DB12-GAXGOD_clean,0.924324,154.27946
DB0-m3_o152_o23_f0_fsc.sym.93,1.496685,54.42177
DB0-m2_o10_o21_f0_pcu.sym.41,0.755474,46.900085
DB6-cuf_3136,1.304943,55.18924
DB15-sxb_N65_E199_opt,2.792162,67.354485
DB0-m2_o16_o29_f0_pcu.sym.54,0.841005,20.42655
DB12-XOVPON_clean,2.12987,76.69332
DB5-hypotheticalMOF_5065138_0_0_2_15_13_14,3.484141,133.172865
DB1-ZIFZn-BDC_A-DPAC_A_No520,1.306652,32.88602
DB12-NEXVET_freeONLY,0.15715,1.31226
DB0-m18_o24_o43_f0_fsc,0.466698,7.424865
DB12-FIMYUX_clean,0.715345,48.397845
DB15-pcu_N37_E165_opt,2.42063,96.782205
DB0-m23_o18_o28_f0_pcu,1.995982,129.620675
DB5-hypotheticalMOF_5039765_0_0_1_15_11_6,0.277133,4.60545
DB5-hypotheticalMOF_5047287_1_0_1_19_11_6,0.520643,13.743145
DB12-CISLUN_clean,1.465799,70.522265
DB12-ZILBED_clean,4.567347,252.956825
DB12-KIPJOK_freeONLY,0.82343,125.586545
DB0-m2_o14_o19_f0_pcu.sym.43,1.178581,57.974305
DB0-m2_o13_o14_f0_pcu.sym.79,0.667255,20.517575
DB0-m3_o12_o20_f0_pcu.sym.26,0.178719,2.491765
DB0-m3_o24_o47_f0_fsc.sym.8,1.450947,144.499565
DB12-HOWROC_clean,0.584893,44.77745
DB0-m3_o10_o12_f0_pcu.sym.62,1.577396,113.36056
DB15-kag_N65_E233_opt,2.059509,31.19263
DB14-nemmey_P1_H,0.085665,2.25505
DB12-CUVXAT_freeONLY,1.272683,80.358915
DB5-hypotheticalMOF_5072611_1_0_2_19_14_3,0.340516,8.643925
DB0-m3_o11_o21_f0_pcu.sym.58,0.509986,9.51482
DB0-m2_o11_o19_f0_pcu.sym.8,0.149932,2.51722
DB5-hypotheticalMOF_5060806_2_0_2_18_9_2,0.282941,4.920865
DB0-m23_o28_o149_f0_pcu,1.216013,61.57585
DB0-m3_o10_o27_f0_pcu.sym.60,2.07622,154.34241
DB12-ZADDAJ_clean,2.085656,173.43518
DB5-hypotheticalMOF_5053564_1_1_1_27_19_6,0.820118,31.345935
DB15-pcu_N123_E42_opt,0.314731,1.928085
DB0-m9_o1_o22_f0_sra.sym.41,2.107732,144.34436
DB0-m2_o12_o12_f0_pcu.sym.41,0.665693,26.692355
DB5-hypotheticalMOF_5074449_0_0_2_23_10_12,4.114194,156.95097
DB0-m2_o12_o42_f0_fsc,1.027961,42.214885
DB0-m9_o12_o21_f0_sra.sym.9,1.273839,69.064255
DB12-LOQSUG_clean,0.813942,199.88183
DB0-m3_o18_o44_f0_fsc.sym.15,1.669997,66.400585
DB12-CABDER_clean,0.271417,42.377545
DB0-m2_o10_o28_f0_pcu.sym.44,2.647128,99.303455
DB12-LEYLUX_clean,0.687513,56.989615
DB12-TURFAP_clean,2.930899,168.24057
DB5-hypotheticalMOF_5072772_0_0_2_19_22_5,0.615931,7.92499
DB5-hypotheticalMOF_5046142_0_0_1_3_3_8,0.39893,14.739015
DB0-m3_o82_o159_f0_fsc.sym.10,2.850948,113.173615
DB5-hypotheticalMOF_5056515_3_0_1_29_17_0,0.301392,1.14667
DB10-qtz_sym_4_mc_si__L_1,0.141044,8.862455
DB5-hypotheticalMOF_5060641_0_0_2_12_14_4,0.264542,5.295655
DB0-m3_o13_o23_f0_pcu.sym.124,0.654274,25.19558
DB0-m3_o24_o105_f0_fsc.sym.29,2.051548,78.61614
DB12-INARUM_clean,1.599791,73.760295
DB0-m3_o13_o23_f0_pcu.sym.27,0.326035,4.50979
