,filename,mmol/g_working_capacity,selectivity
414,DB0-m2_o13_o24_f0_pcu.sym.71,1.934826,81.592345
415,DB0-m3_o24_o146_f0_fsc.sym.8,1.479869,68.69197
416,DB0-m3_o12_o28_f0_pcu.sym.54,0.340468,9.12761
417,DB0-m3_o24_o78_f0_fsc.sym.28,2.134025,138.16661
418,DB12-MAWTUC_clean,3.11067,150.735765
419,DB12-ATEYED_freeONLY,1.085544,30.551735
420,DB0-m2_o22_o25_f0_pcu.sym.19,0.762208,17.664365
421,DB12-BEFMAC_freeONLY,1.085231,302.558215
422,DB0-m9_o4_o17_f0_sra.sym.85,1.957353,93.70109
423,DB5-hypotheticalMOF_5051370_1_1_1_27_2_6,2.113642,93.50011
424,DB0-m3_o11_o19_f0_pcu.sym.11,0.366396,8.131605
425,DB5-hypotheticalMOF_5077641_2_0_2_27_18_4,0.140133,0.82946
426,DB0-m2_o12_o16_f0_pcu.sym.94,0.60365,12.77551
427,DB12-TORKAO_freeONLY,1.766251,115.57439
428,DB7-ddmof_5554,0.213358,3.285575
429,DB12-FUHMOM_clean,2.290013,303.975345
430,DB1-Zn2O8N2-AZO_A-irmof7_A_No661,1.206905,38.61309
431,DB12-ic501898x_si_005_clean,1.558298,141.34388
432,DB0-m9_o1_o22_f0_sra.sym.72,2.151219,207.31268
433,DB0-m3_o8_o24_f0_pcu.sym.107,0.383246,10.86211
434,DB0-m3_o480_o22_f0_fsc.sym.9,1.00111,92.05878
435,DB5-hypotheticalMOF_28962_0_0_2_25_17_14,0.521014,8.262725
436,DB12-NANZOS_clean,0.267274,6.592645
437,DB0-m2_o10_o16_f0_pcu.sym.23,1.516471,78.45983
438,DB0-m3_o16_o19_f0_pcu.sym.53,0.327968,9.595625
439,DB12-DUBJUH_freeONLY,2.743033,179.48796
440,DB0-m3_o11_o24_f0_pcu.sym.8,0.378192,15.925105
441,DB0-m3_o10_o27_f0_pcu.sym.53,0.953398,39.78377
442,DB0-m2_o2_o19_f0_pcu.sym.10,0.139824,2.02422
443,DB0-m3_o16_o18_f0_pcu.sym.17,0.663262,14.487085
444,DB5-hypotheticalMOF_5045997_0_0_1_3_8_2,0.781712,63.45536
445,DB0-m3_o24_o520_f0_fsc.sym.5,0.616953,19.302505
446,DB0-m2_o14_o23_f0_pcu.sym.59,0.641847,17.67221
447,DB0-m9_o7_o13_f0_sra.sym.59,0.509796,26.09941
448,DB0-m2_o12_o13_f0_pcu.sym.36,0.538802,10.519495
449,DB5-hypotheticalMOF_12637_2_1_0_14_17_0,1.047035,39.985985
450,DB0-m3_o16_o1510_f0_fsc.sym.32,1.757894,72.815245
451,DB0-m3_o8_o20_f0_pcu.sym.29,0.119083,2.587335
452,DB0-m23_o13_o20_f0_pcu,0.276233,4.569985
453,DB0-m2_o12_o25_f0_pcu.sym.23,0.23209,2.668545
454,DB0-m3_o4_o25_f0_pcu.sym.23,0.481235,11.325455
455,DB0-m2_o26_o28_f0_pcu.sym.19,0.219041,2.348445
456,DB0-m3_o4_o10_f0_pcu.sym.21,0.996463,55.596435
457,DB0-m2_o3_o16_f0_pcu.sym.4,0.256511,2.463065
458,DB5-hypotheticalMOF_6003891_0_0_3_23_24_7,1.006089,23.69659
459,DB0-m3_o11_o25_f0_pcu.sym.144,0.470352,9.61716
460,DB1-ZIFZn-BDC_A-irmof6_A_No292,3.24732,184.863825
461,DB12-MACHIJ_freeONLY,0.420409,33.006885
462,DB5-hypotheticalMOF_5036826_1_0_1_18_24_8,0.154922,1.33383
463,DB12-IYODAD_freeONLY,0.374381,15.35774
464,DB7-ddmof_20934,0.615682,30.1731
465,DB0-m2_o10_o25_f0_pcu.sym.94,1.547745,83.17089
466,DB12-FUNFOL_freeONLY,1.016749,44.9385
467,DB12-QOSJUF_freeONLY,1.56461,132.04519
468,DB12-LIBZIG_clean,1.938064,61.62816
469,DB0-m3_o14_o17_f0_pcu.sym.10,1.50183,65.630725
470,DB5-hypotheticalMOF_5076756_0_0_2_27_10_11,0.855678,29.139315
471,DB5-hypotheticalMOF_17475_0_0_1_2_17_14,2.02024,65.613425
472,DB5-hypotheticalMOF_5074889_1_0_2_23_16_8,0.330129,5.497155
473,DB12-XIHRIQ_clean,2.162318,219.29978
474,DB0-m2_o22_o25_f0_pcu.sym.5,0.586571,11.96244
475,DB0-m2_o22_o25_f0_pcu.sym.82,0.432346,12.169565
476,DB0-m23_o7_o22_f0_pcu,0.854688,37.723055
477,DB0-m2_o6_o22_f0_pcu,0.142241,2.22822
478,DB5-hypotheticalMOF_21792_3_0_1_11_21_4,0.215994,2.0802
479,DB5-hypotheticalMOF_5053377_0_0_1_27_3_2,0.25294,7.37299
480,DB0-m23_o25_o26_f0_pcu,0.554798,12.40991
481,DB0-m3_o45_o14_f0_fsc.sym.3,2.080556,106.17668
482,DB0-m3_o11_o25_f0_pcu.sym.16,0.367752,4.57657
483,DB12-HUQHEI_clean,1.046834,46.88854
484,DB5-hypotheticalMOF_5038037_0_0_1_18_16_6,0.421511,5.20788
485,DB0-m3_o12_o23_f0_pcu.sym.99,0.395641,39.78656
486,DB0-m1_o26_stb,0.16367,1.93716
487,DB0-m3_o14_o22_f0_pcu.sym.12,2.550546,189.840635
488,DB5-hypotheticalMOF_33528_0_0_2_13_7_4,0.822287,18.63081
489,DB7-ddmof_232,0.255247,11.59258
490,DB0-m3_o10_o13_f0_pcu.sym.55,2.885377,132.052075
491,DB5-hypotheticalMOF_5040105_1_1_1_15_13_9,1.334815,85.082695
492,DB0-m2_o24_o25_f0_pcu.sym.4,0.413173,12.46243
493,DB12-EGATAI_clean,3.619657,149.43534
494,DB12-JUCXEK_freeONLY,0.025157,2.214665
495,DB0-m2_o12_o13_f0_pcu.sym.76,1.598499,65.598905
496,DB0-m3_o12_o14_f0_pcu.sym.13,0.726697,25.852425
497,DB0-m3_o540_o22_f0_fsc.sym.5,1.813396,78.189195
498,DB12-IYOSUM_clean,3.001329,72.28764
499,DB5-hypotheticalMOF_4756_1_1_0_1_17_14,2.693551,138.19727
500,DB0-m2_o15_o28_f0_pcu.sym.59,1.173783,49.91049
501,DB0-m2_o8_o23_f0_pcu.sym.157,0.160308,2.618595
502,DB12-WEMDID_freeONLY,1.645496,495.63376
503,DB0-m2_o12_o25_f0_pcu.sym.63,0.778738,26.259855
504,DB12-LEDHIN_clean,0.856416,133.279315
505,DB12-EZOBUR_freeONLY,0.077817,4.2794
506,DB12-BAPDAA_clean,2.042336,82.29057
507,DB0-m3_o24_o112_f0_fsc.sym.2,2.434428,161.93828
508,DB12-RAVVIU_clean,0.399105,56.37857
509,DB0-m3_o153_o156_f0_fsc.sym.20,2.754734,96.163395
510,DB0-m3_o12_o24_f0_pcu.sym.28,0.287174,14.25732
511,DB0-m2_o11_o25_f0_pcu.sym.116,0.294115,5.05308
512,DB0-m1_o2_o20_f0_pcu,0.113204,1.207815
513,DB6-cuf_755,0.384652,3.949045
514,DB12-NANTII_freeONLY,1.694348,140.22276
515,DB0-m3_o24_o24_f0_pcu,0.264272,5.61135
516,DB0-m2_o12_o15_f0_pcu.sym.58,1.608661,69.450285
517,DB5-hypotheticalMOF_20981_2_0_1_10_21_5,0.226322,2.432655
518,DB12-KIYQIU_freeONLY,1.53814,203.638195
519,DB12-RODBAP_clean,0.762066,37.19883
520,DB12-CUWNIT_freeONLY,1.5628,121.98509
521,DB5-hypotheticalMOF_5075361_0_0_2_23_8_4,1.033238,53.12277
522,DB12-LOMMOR_clean,0.298422,21.355865
523,DB5-hypotheticalMOF_5088_3_2_0_1_21_0,1.367963,78.822135
524,DB0-m2_o22_o22_f0_pcu.sym.33,1.129083,71.887345
525,DB0-m2_o11_o17_f0_pcu.sym.31,0.939948,22.24578
526,DB0-m3_o24_o430_f0_fsc.sym.8,0.963553,38.42809
527,DB12-PEGCIP_freeONLY,1.922789,147.102875
528,DB0-m2_o22_o28_f0_pcu.sym.1,0.556163,18.78429
530,DB12-CAKXOD_clean,0.305962,12.93981
531,DB5-hypotheticalMOF_5071970_0_0_2_19_24_8,0.266532,3.22874
532,DB0-m23_o1_o58_f0_pcu,0.983021,42.383225
533,DB15-pcu_N144_E153_opt,0.873064,18.01589
534,DB5-hypotheticalMOF_5046458_1_0_1_19_7_2,0.5207,16.2954
535,DB12-XUYDIF_freeONLY,0.596029,153.1677
536,DB12-OJOZOE_clean,0.496235,106.87347
537,DB0-m3_o12_o14_f0_pcu.sym.2,0.594436,19.630785
538,DB0-m2_o24_o145_f0_fsc,2.043333,75.06522
539,DB0-m2_o11_o20_f0_pcu.sym.60,0.291433,2.92876
540,DB12-DAHNOQ_freeONLY,0.2679,18.055005
541,DB14-xejxer_P1_H,0.672467,101.153495
542,DB0-m2_o17_o28_f0_pcu.sym.75,0.606215,11.69597
544,DB7-ddmof_20807,0.237943,1.86096
545,DB12-cg500091k_si_002_clean,1.10067,49.12808
546,DB12-FECWOB01_freeONLY,1.482359,167.684805
547,DB0-m3_o11_o24_f0_pcu.sym.12,0.649574,28.094775
548,DB0-m2_o10_o28_f0_pcu.sym.37,3.022966,145.451765
549,DB12-KOCCUC_clean,1.025848,58.346715
550,DB0-m3_o24_o25_f0_pcu.sym.119,0.725538,17.385635
551,DB5-hypotheticalMOF_6002506_0_0_3_20_1_8,2.903407,213.73985
552,DB6-cuf_7760,0.42103,5.104645
553,DB0-m3_o1520_o17_f0_fsc.sym.22,1.784309,59.01069
554,DB0-m3_o16_o19_f0_pcu.sym.13,0.411489,8.5138
555,DB12-LACQIS_clean,2.415786,99.31324
556,DB0-m2_o10_o11_f0_pcu.sym.92,1.952588,141.541425
557,DB0-m18_o21_o140_f0_fsc,0.459107,11.39574
558,DB0-m23_o29_o151_f0_pcu,1.478414,54.07332
559,DB5-hypotheticalMOF_1876_2_2_0_21_2_10,1.251996,111.402205
560,DB12-VICSIL_clean,3.628095,194.08214
561,DB0-m3_o8_o14_f0_pcu.sym.103,0.349772,8.638335
562,DB0-m2_o19_o23_f0_nbo.sym.27,0.113178,1.363175
563,DB12-PAFNES_freeONLY,1.560862,138.103445
564,DB12-ic202769e_si_002_clean,0.926401,157.349315
565,DB0-m6_o1_o9_f0_bcu.sym.96,1.755821,57.91519
566,DB0-m3_o24_o114_f0_fsc.sym.5,2.052409,151.423035
567,DB12-UQOGAK_clean,3.157771,266.394715
569,DB5-hypotheticalMOF_6004263_0_0_3_26_26_8,0.460645,11.72816
570,DB0-m3_o48_o17_f0_fsc.sym.32,2.809503,95.29456
571,DB0-m3_o155_o47_f0_fsc.sym.52,1.969637,100.65284
572,DB12-HAXMUP_clean,0.187477,8.574245
573,DB12-MUTDIQ_clean,1.698978,70.320915
574,DB12-ic049498msi20040906_121120_freeONLY,0.209859,34.084565
575,DB0-m3_o16_o22_f0_pcu.sym.65,1.166577,48.389475
576,DB0-m3_o22_o22_f0_pcu.sym.27,1.987631,140.97648
577,DB0-m2_o16_o21_f0_pcu.sym.102,0.545187,14.284845
578,DB12-QIXNES_clean,2.261938,99.759625
579,DB0-m3_o11_o21_f0_pcu.sym.30,0.150231,1.653755
580,DB12-YEYYAC_clean,2.184071,153.6239
581,DB0-m2_o24_o25_f0_pcu.sym.110,0.98615,53.387285
582,DB12-PEDMOB_freeONLY,1.375536,440.50403
583,DB0-m2_o7_o25_f0_pcu.sym.22,0.140926,0.969285
584,DB12-NATXIR_clean,0.205573,57.51983
585,DB0-m3_o8_o22_f0_pcu.sym.21,0.205468,2.749245
586,DB12-RAYLOU_clean,1.653322,102.57006
587,DB1-Zn2O8N2-BDC_A-irmof20_A_No72,0.798998,40.183245
588,DB0-m9_o1_o22_f0_sra.sym.29,1.658048,225.816325
589,DB5-hypotheticalMOF_5064728_2_0_2_15_10_8,0.166822,1.458915
590,DB12-VAGKOF_clean,0.141948,23.362115
591,DB0-m2_o13_o19_f0_pcu.sym.69,0.293963,4.79037
592,DB5-hypotheticalMOF_5049659_1_0_1_23_11_10,1.106023,37.07818
593,DB0-m3_o12_o25_f0_pcu.sym.125,0.760413,18.45499
594,DB0-m2_o22_o26_f0_pcu.sym.55,0.680782,18.953615
595,DB0-m2_o16_o26_f0_pcu.sym.17,0.599036,16.67955
596,DB5-hypotheticalMOF_5076641_0_0_2_27_1_7,1.324751,44.238445
597,DB12-VEFLUP_clean,3.066808,299.984
598,DB0-m3_o145_o22_f0_fsc.sym.19,2.585465,124.92493
599,DB12-NAYZUK_SL,1.591752,134.829675
600,DB5-hypotheticalMOF_5064704_2_0_2_15_10_6,0.229932,1.691705
601,DB0-m9_o17_o25_f0_sra.sym.107,0.588551,43.202095
602,DB0-m3_o14_o15_f0_pcu.sym.18,1.985886,148.31275
603,DB5-hypotheticalMOF_5062178_1_0_2_18_10_12,0.317497,5.50614
604,DB0-m3_o24_o105_f0_fsc.sym.41,2.187124,95.773625
605,DB5-hypotheticalMOF_26535_0_0_1_16_14_7,2.144379,65.154825
606,DB0-m3_o10_o21_f0_pcu.sym.26,0.783284,22.40097
607,DB12-NARVUA_clean,0.504993,8.80372
608,DB12-CUTGEE_clean,0.755925,50.06594
609,DB12-RUBDUP_clean,0.187669,1.52449
610,DB0-m2_o11_o12_f0_pcu.sym.88,0.63565,29.019025
611,DB12-XAKQOR_freeONLY,2.857153,144.99247
612,DB0-m3_o152_o155_f0_fsc.sym.53,1.610387,51.014485
613,DB12-NEDVUP_clean,0.998458,42.86239
614,DB12-MABCUQ_clean,0.795234,67.029105
615,DB0-m23_o20_o153_f0_pcu,0.485196,13.250755
616,DB0-m2_o24_o25_f0_pcu.sym.16,0.365827,10.08718
617,DB5-hypotheticalMOF_5070052_1_0_2_3_10_7,1.400808,59.803425
618,DB1-Zn2O8N2-irmof20_A-irmof8_A_No131,1.446732,57.278795
619,DB0-m3_o11_o29_f0_pcu.sym.71,0.553528,6.713155
620,DB5-hypotheticalMOF_5075356_0_0_2_23_8_5,0.912466,33.298935
621,DB0-m2_o10_o13_f0_pcu.sym.41,2.404597,102.097205
622,DB12-ORAJOH_clean,0.312364,22.600705
623,DB13-hxg-Syn033794,0.186979,4.165895
624,DB12-EXOZEX_clean,1.612982,80.374875
625,DB12-KONFIE_freeONLY,0.993439,116.98258
626,DB12-QOSJUF_clean,1.221865,42.92933
627,DB0-m3_o24_o146_f0_fsc.sym.72,1.306665,71.655935
628,DB7-ddmof_18865,0.971441,48.34672
629,DB0-m2_o12_o17_f0_pcu.sym.10,0.460692,12.90118
630,DB0-m2_o12_o20_f0_pcu.sym.41,0.152798,2.924095
631,DB12-BONWAD_clean,0.203797,7.79793
632,DB12-WAMRIN01_clean,5.368655,198.398765
633,DB12-OSOMIT_clean,0.600967,160.94501
634,DB12-CDLGLU11_clean,0.423903,19.73139
635,DB5-hypotheticalMOF_5064676_0_0_2_15_10_10,0.498387,7.946085
636,DB12-YUCZOM_freeONLY,2.163771,215.707345
637,DB5-hypotheticalMOF_5041716_0_0_1_8_1_6,0.953804,92.18934
638,DB12-GAKBAX_freeONLY,0.711492,55.758835
639,DB5-hypotheticalMOF_5060888_1_0_2_18_9_6,0.253803,3.48073
640,DB5-hypotheticalMOF_1001072_0_0_3_1_1_11,1.320841,129.782185
641,DB0-m3_o11_o13_f0_pcu.sym.58,1.505587,60.60525
642,DB12-LUSHOX_clean,3.278607,197.182995
643,DB6-cuf_8005,0.255351,2.631905
644,DB0-m3_o10_o11_f0_pcu.sym.86,1.177661,58.996775
645,DB0-m3_o24_o150_f0_fsc.sym.55,1.415274,60.678475
646,DB0-m2_o10_o11_f0_pcu.sym.12,0.670698,38.817755
647,DB7-ddmof_21005,0.222438,4.90293
648,DB0-m2_o12_o27_f0_pcu.sym.105,0.460286,13.4635
649,DB12-YARSAN_clean,1.549144,268.6714
650,DB5-hypotheticalMOF_21785_2_0_1_11_21_5,0.465311,4.208305
651,DB7-ddmof_23157,0.316246,4.07177
652,DB0-m3_o500_o22_f0_fsc.sym.10,1.840378,209.475945
653,DB0-m3_o520_o22_f0_fsc.sym.55,1.709687,83.32151
654,DB5-hypotheticalMOF_5060109_0_0_2_12_11_6,0.514179,12.238745
655,DB12-LUVTAY_clean,0.546349,42.35237
656,DB13-acs-Syn004432,0.183358,3.52611
657,DB0-m2_o22_o27_f0_pcu.sym.11,0.867026,52.121065
658,DB12-FUVDEH08_clean,0.212441,19.381075
659,DB5-hypotheticalMOF_5065331_0_0_2_15_14_5,0.69205,12.00364
660,DB12-KIKDIT_freeONLY,1.246989,128.999825
661,DB7-ddmof_2093,0.133762,0.94837
662,DB5-hypotheticalMOF_5039170_1_0_1_15_25_2,0.13438,1.3983
663,DB14-wuzrue_P1_H,0.607513,77.85068
664,DB5-hypotheticalMOF_27996_0_0_2_2_9_11,1.598212,78.34137
665,DB12-SABKIS_clean,3.976112,277.470435
666,DB0-m3_o14_o27_f0_pcu.sym.70,1.031366,53.98071
667,DB0-m2_o14_o20_f0_pcu.sym.15,0.399841,10.212735
668,DB12-ic401157n_si_003_clean,3.200277,81.95134
669,DB0-m3_o24_o430_f0_fsc.sym.14,1.023718,39.94316
670,DB0-m2_o6_o21_f0_pcu.sym.49,0.281246,2.753975
671,DB5-hypotheticalMOF_5070147_0_0_2_3_11_4,1.123912,57.57589
672,DB0-m3_o12_o19_f0_pcu.sym.70,0.627847,23.537225
673,DB12-DIKPOD_clean,3.023443,55.703255
674,DB12-PUFXUL_freeONLY,1.761085,223.12458
675,DB12-KIKDUF_freeONLY,1.695681,295.07619
676,DB12-DUWFAE_clean,0.648912,19.80259
677,DB12-LAXMIJ_clean,0.61482,122.62968
678,DB0-m3_o24_o520_f0_fsc.sym.28,0.8732,38.279975
679,DB1-Cu2O8N2-BDC_A-irmof20_A_No306,5.1436,191.463625
680,DB0-m3_o24_o27_f0_pcu.sym.91,0.450552,15.65504
681,DB0-m3_o114_o22_f0_fsc.sym.21,1.132911,192.37104
682,DB12-LOMMIL_freeONLY,0.272579,41.999095
683,DB0-m3_o10_o16_f0_pcu.sym.37,1.905066,85.152085
684,DB12-SOHGUS_clean,0.644798,8.22236
685,DB12-DUZWOM_clean,0.325448,30.244885
686,DB15-pcu_N65_E23_opt,0.681293,8.01424
687,DB12-GITWIQ_freeONLY,1.124096,119.656735
688,DB5-hypotheticalMOF_5037719_1_1_1_18_13_8,1.828931,89.34261
689,DB12-DIWNAA_freeONLY,1.655589,115.014875
690,DB0-m18_o16_o137_f0_fsc,2.838263,101.966005
691,DB12-PIJROR_clean,1.66071,65.606345
692,DB12-OJAKOA_freeONLY,0.477449,190.281
693,DB0-m3_o14_o19_f0_pcu.sym.64,0.627815,27.47411
694,DB0-m3_o12_o16_f0_pcu.sym.80,0.822409,22.15148
695,DB15-qtz_N76_E177_opt,0.236612,1.60537
696,DB12-GIXNAE_clean,1.804401,74.012585
697,DB0-m3_o1530_o156_f0_fsc.sym.83,3.043486,138.88238
698,DB7-ddmof_20561,0.23708,1.266115
699,DB0-m3_o3_o3_f0_pcu.sym.44,0.40033,3.012945
700,DB12-GEGGUW_clean,1.123066,347.171955
701,DB0-m3_o11_o20_f0_pcu.sym.34,0.21517,2.55845
702,DB0-m2_o11_o27_f0_pcu.sym.51,0.323037,9.4568
703,DB12-DAWVOO_clean,0.359675,19.69727
704,DB12-ic200463k_si_002_freeONLY,1.520004,266.069895
705,DB12-RAVXAP_freeONLY,0.289833,4.03535
706,DB12-YAYLER_clean,0.401249,95.137725
707,DB0-m2_o1_o23_f0_pcu.sym.7,0.663479,28.63029
708,DB12-TODVOZ_clean,0.008679,0.636115
709,DB5-hypotheticalMOF_35577_0_0_2_14_2_10,3.110085,118.1734
710,DB5-hypotheticalMOF_5070169_0_0_2_11_11_8,0.795737,36.83078
711,DB12-IYOVOI_freeONLY,2.069903,206.5969
712,DB12-RAVKEG_freeONLY,1.642574,171.008705
713,DB0-m2_o12_o25_f0_pcu.sym.38,0.551335,12.85739
714,DB0-m3_o540_o22_f0_fsc.sym.41,2.336317,108.43953
715,DB5-hypotheticalMOF_5037237_1_0_1_18_11_5,0.183306,2.241705
716,DB0-m3_o16_o510_f0_fsc.sym.25,3.120647,227.128385
717,DB0-m2_o2_o16_f0_pcu.sym.20,0.369625,3.581325
718,DB12-VUNCAJ_clean,0.667985,10.267555
719,DB5-hypotheticalMOF_6001082_1_0_3_18_1_8,0.330388,8.828605
720,DB12-IROROY_clean,0.896954,231.011175
721,DB0-m3_o24_o28_f0_pcu.sym.21,0.785808,40.55775
722,DB0-m3_o96_o22_f0_fsc.sym.38,3.753314,200.527195
723,DB12-KABNIL_freeONLY,1.896161,118.914135
724,DB0-m2_o17_o24_f0_pcu.sym.89,0.965589,41.95394
725,DB0-m2_o22_o26_f0_pcu.sym.15,0.480596,10.184095
726,DB5-hypotheticalMOF_5063719_0_0_2_15_17_13,0.541256,7.74816
727,DB12-QQQGTA01_clean,0.646034,138.587505
728,DB12-YEZKEV_clean,2.148999,115.250045
729,DB0-m3_o2_o5_f0_pcu.sym.41,0.759314,15.83634
730,DB0-m2_o11_o26_f0_pcu.sym.7,0.30936,5.88684
731,DB12-BEPNOB_clean,0.695189,26.082125
732,DB5-hypotheticalMOF_5063678_1_0_2_15_17_5,0.327384,2.87937
733,DB5-hypotheticalMOF_32982_1_0_2_0_2_0,0.434215,17.46867
734,DB12-ASUWUI_clean,1.930674,123.79895
735,DB12-RUVBOB_freeONLY,2.00893,160.473655
736,DB12-HOGLEV_freeONLY,0.525292,21.538925
737,DB12-YAGJOI_clean,3.158922,245.532565
738,DB0-m3_o12_o29_f0_pcu.sym.90,0.922086,24.046045
739,DB0-m3_o50_o22_f0_fsc.sym.2,1.910619,150.323475
740,DB5-hypotheticalMOF_5038775_0_0_1_15_7_3,0.418041,14.299345
741,DB12-DIBWUH_clean,0.672892,32.40025
742,DB0-m3_o22_o25_f0_pcu.sym.96,0.398761,10.467905
743,DB0-m3_o16_o22_f0_pcu.sym.25,0.629339,19.221885
744,DB0-m3_o24_o530_f0_fsc.sym.21,2.685329,161.494375
745,DB0-m3_o11_o21_f0_pcu.sym.70,0.271664,3.86072
746,DB12-DORFOG_clean,2.201266,33.892485
747,DB12-OQANIE_freeONLY,2.280062,158.87058
748,DB5-hypotheticalMOF_5044982_1_0_1_3_24_8,0.177653,2.16887
749,DB5-hypotheticalMOF_3000997_1_1_1_34_34_2,1.012996,56.29164
750,DB15-pcu_N65_E50_opt,2.20866,142.20483
751,DB5-hypotheticalMOF_5047003_2_0_1_19_24_4,0.174639,1.488335
752,DB0-m2_o2_o19_f0_pcu.sym.4,0.185626,1.60115
753,DB5-hypotheticalMOF_5037935_0_0_1_18_14_6,0.456322,8.991675
754,DB12-EKARUE_clean,0.589128,133.649405
755,DB12-MOXPUL_clean,0.859238,23.32299
756,DB12-QISNEN_clean,3.143681,120.674455
757,DB7-ddmof_22540,0.329202,15.687405
758,DB0-m2_o11_o18_f0_pcu.sym.41,0.539405,11.987085
759,DB12-AZAVUU_clean,2.25951,193.84272
760,DB0-m22_o11_o20_sra_0.25_CONH2,1.036871,35.370435
761,DB7-ddmof_4183,0.131193,1.120845
762,DB1-Cu2O8N2-DPAC_A-pmof1_A_No28,0.525854,11.252915
763,DB12-YIWBEN_freeONLY,3.714492,269.688995
764,DB12-TAQGUQ_clean,0.269035,35.936435
765,DB12-KONFIE_clean,0.763493,205.72483
766,DB12-YUKVIK_clean,0.033212,0.73723
767,DB6-cuf_7948,0.16788,1.88044
768,DB12-WAXHUB_clean,0.016487,0.392005
769,DB5-hypotheticalMOF_33174_1_0_2_0_1_0,1.449115,146.524205
770,DB0-m3_o24_o25_f0_pcu.sym.8,0.166223,3.1009
771,DB0-m2_o16_o27_f0_pcu.sym.24,0.314324,11.00597
772,DB5-hypotheticalMOF_5046198_0_0_1_19_9_14,0.952124,31.7933
773,DB15-qtz-x_N37_E92_opt,1.012222,87.105875
774,DB0-m2_o24_o28_f0_pcu.sym.82,0.703944,27.136905
775,DB0-m3_o520_o22_f0_fsc.sym.22,0.637158,24.64448
776,DB0-m3_o24_o28_f0_pcu.sym.16,0.553232,14.893745
777,DB0-m3_o11_o23_f0_pcu.sym.14,0.598978,13.491115
778,DB5-hypotheticalMOF_32544_0_0_2_11_1_5,2.498227,135.849445
779,DB12-HELDOT_clean,0.711374,28.03082
780,DB0-m3_o24_o26_f0_pcu.sym.79,0.826461,39.815855
781,DB12-HEBJAB_clean,1.973222,177.037395
782,DB0-m2_o14_o23_f0_pcu.sym.75,0.707078,24.95829
783,DB12-VEHNED_clean,0.576213,495.55399
784,DB1-Cu2O8N2-irmof20_A-NiC4_No10,2.168097,73.524845
785,DB0-m3_o24_o1490_f0_fsc.sym.13,1.443228,86.547925
786,DB0-m2_o3_o28_f0_pcu.sym.5,0.198648,2.08002
787,DB15-sxc_N65_E175_opt,2.720183,47.102325
789,DB0-m2_o13_o23_f0_pcu.sym.37,0.292366,5.222375
790,DB15-pcu_N123_E123_opt,1.30634,28.98116
791,DB0-m3_o10_o13_f0_pcu.sym.39,1.314085,63.32081
792,DB12-CUGFUH_clean,0.649977,78.23896
793,DB12-DONKIC_clean,3.365126,182.49114
794,DB0-m2_o14_o28_f0_pcu.sym.23,0.703573,27.020275
795,DB0-m3_o52_o6_f0_fsc.sym.47,1.397478,36.02407
796,DB0-m3_o24_o28_f0_nbo.sym.143,0.2607,5.14864
797,DB0-m2_o12_o12_f0_pcu.sym.9,0.999431,43.131665
798,DB0-m2_o12_o16_f0_pcu.sym.23,0.540773,20.596325
799,DB7-ddmof_15457,0.622789,18.899855
800,DB0-m2_o11_o21_f0_pcu.sym.48,0.216703,2.676955
801,DB0-m2_o11_o19_f0_pcu.sym.32,0.269233,5.12149
802,DB12-PEQTIQ_freeONLY,0.760254,139.069205
803,DB0-m3_o6_frl,0.197197,1.65457
804,DB0-m3_o152_o22_f0_fsc.sym.53,2.467244,144.398265
805,DB0-m2_o24_o27_f0_pcu.sym.32,0.27029,8.04745
806,DB12-QIXNES_freeONLY,1.313959,294.84627
807,DB12-TILHEC_clean,1.918665,151.413805
808,DB0-m2_o10_o11_f0_pcu.sym.65,1.545014,86.9606
809,DB0-m2_o17_o24_f0_pcu.sym.25,0.846172,29.086335
810,DB5-hypotheticalMOF_5014344_1_0_0_3_25_4,0.12522,1.390105
811,DB0-m3_o96_o12_f0_fsc.sym.34,1.380494,45.884585
812,DB12-REYPES_freeONLY,0.841438,181.82739
813,DB12-IKUMAE_clean,2.009489,144.849165
814,DB7-ddmof_21655,0.534535,30.55086
815,DB12-DEFKUU_freeONLY,0.133839,6.066905
816,DB12-NARPUU_clean,0.519676,16.072325
817,DB0-m2_o12_o22_f0_pcu.sym.65,0.46552,26.97149
818,DB12-GISWEM_clean,0.941277,105.091455
819,DB0-m3_o8_o23_f0_pcu.sym.134,0.261959,2.693455
820,DB7-ddmof_16152,0.644571,28.12853
821,DB5-hypotheticalMOF_5034526_2_0_1_12_24_3,0.127134,2.048685
822,DB5-hypotheticalMOF_5010201_1_1_0_11_11_8,1.076234,82.959795
823,DB1-Zn2O8N2-DPAC_A-irmof14_A_No311,0.153531,1.98448
824,DB12-VEDFAN_clean,2.535414,112.553195
825,DB0-m3_o510_o22_f0_fsc.sym.7,1.886134,120.20137
826,DB12-HEBKEG_freeONLY,1.781325,220.16576
827,DB12-OQIQOW_clean,1.458173,196.379815
828,DB15-cdl_N128_E199_opt,0.241386,2.34002
829,DB0-m2_o24_o27_f0_nbo.sym.29,0.085271,1.363315
830,DB5-hypotheticalMOF_5016158_0_0_0_3_3_6,0.47985,7.864245
831,DB0-m3_o12_o27_f0_pcu.sym.7,0.224527,4.213885
832,DB0-m3_o11_o20_f0_pcu.sym.98,0.283962,4.716365
833,DB12-HICZEA_clean,1.43396,110.247905
834,DB5-hypotheticalMOF_3001053_1_0_1_34_34_4,0.370401,7.333155
